dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,tail_recall,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for,cicids_train_dedup_removed
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,Graph-CoLD,graph_cold,p2d_deoracled,0.5715717496644265,0.1156462585034013,0.1168555240793201,0.504950495049505,0.9629676835207154,0.9115334356655526,0.937250559593134,0.9995,0.7053570521312246,0.7106666666666667,0.9822222222222222,0.7130961060311833,0.1344063999713398,3.235234260559082,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,CoLD,cold,p2d_deoracled,0.5535770921935513,0.0943877551020408,0.1182719546742209,0.4059405940594059,0.8270336990021555,0.6715026779990397,0.7492681885005976,0.9995,0.7033333333333334,0.7033333333333334,0.9422222222222222,0.7033333333333334,0.1391710999887436,2.915024757385254,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,ablation_hard,hard_ablation,p2d_deoracled,0.5499406316655616,0.1071428571428571,0.1296033994334277,0.4554455445544554,0.9629676835207154,0.9115334356655526,0.937250559593134,0.9995,0.7106666666666667,0.7106666666666667,0.9822222222222222,0.7106666666666667,0.1653919999953359,3.0212697982788086,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,Noisy-Supervised,noisy_supervised,verified_implementation,0.3733778422302015,0.2627551020408163,0.0987960339943342,0.4455445544554455,1.0,1.0,1.0,0.9975,1.0,1.0,1.0,1.0,0.1193694999674335,2.601315498352051,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,Confident-Learning,confident_learning,verified_implementation,0.374689558535899,0.1369047619047619,0.268413597733711,0.2475247524752475,0.5566601667006617,0.5285081197390744,0.542584143219868,0.9995,0.4173333333333333,0.4173333333333333,0.5644444444444444,0.4173333333333333,25.90369399997872,2.7472400665283203,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,Co-Teaching,co_teaching,verified_implementation,0.428906395557576,0.1913265306122449,0.1264164305949008,0.4158415841584158,0.5467430756328383,0.5398084216805795,0.5432757486567089,0.99875,0.454,0.454,0.5333333333333333,0.454,0.3046568999998271,4.873110771179199,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,Decoupling,decoupling,verified_implementation,0.218175837384107,0.7032312925170068,0.1363314447592068,0.2277227722772277,1.0,1.0,1.0,0.99425,0.9806666666666668,0.9806666666666668,1.0,0.9806666666666668,0.1978707999805919,2.556309700012207,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,FINE,fine,verified_implementation,0.2611408414414912,0.3596938775510204,0.098441926345609,0.0495049504950495,0.3790165222400609,0.185546929847887,0.2822817260439739,0.99675,0.6026666666666667,0.6026666666666667,0.5111111111111111,0.6026666666666667,0.1172566000022925,3.752070426940918,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,MCRe,mcre,verified_implementation,0.3564904969331323,0.4268707482993197,0.0619688385269121,0.4356435643564356,0.7217921177698478,0.8982259504326979,0.8100090341012729,0.9985,0.6026666666666667,0.6026666666666667,0.6844444444444444,0.6026666666666667,0.1061227999744005,4.97300910949707,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.4,none,0,p2d-cicids2017-seed0,0,0,MORSE,morse,verified_implementation,0.3524838081738593,0.477891156462585,0.0343484419263456,0.396039603960396,0.9206557513524763,1.0,0.960327875676238,0.99625,0.9293333333333332,0.9293333333333332,0.9155555555555556,0.9293333333333332,0.1430633999989368,5.186857223510742,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.6,none,0,p2d-cicids2017-seed0,0,0,Graph-CoLD,graph_cold,p2d_deoracled,0.3560577226737584,0.2610544217687074,0.1005665722379603,0.2079207920792079,0.8725273097576715,0.6965831799554996,0.7845552448565856,0.9985,0.568813445282275,0.5726666666666667,0.9066666666666666,0.5755790199144596,0.1467852999921888,2.959073066711426,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.6,none,0,p2d-cicids2017-seed0,0,0,CoLD,cold,p2d_deoracled,0.3430879596160313,0.2525510204081632,0.110127478753541,0.1386138613861386,0.7548981776088326,0.6208610091910565,0.6878795933999445,0.9985,0.5666666666666667,0.5666666666666667,0.8733333333333333,0.5666666666666667,0.1681451000040397,3.27203369140625,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.6,none,0,p2d-cicids2017-seed0,0,0,ablation_hard,hard_ablation,p2d_deoracled,0.3552545998180761,0.2568027210884354,0.121813031161473,0.198019801980198,0.8725273097576715,0.6965831799554996,0.7845552448565856,0.9985,0.5726666666666667,0.5726666666666667,0.9066666666666666,0.5726666666666667,0.134052800014615,2.993433952331543,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.6,none,0,p2d-cicids2017-seed0,0,0,Noisy-Supervised,noisy_supervised,verified_implementation,0.2549270202164757,0.4787414965986394,0.0924220963172804,0.297029702970297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1263066000537946,2.947402000427246,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.6,none,0,p2d-cicids2017-seed0,0,0,Confident-Learning,confident_learning,verified_implementation,0.2708513804101607,0.3741496598639456,0.036827195467422,0.198019801980198,0.6582077840123797,0.1484418845629143,0.403324834287647,0.9955,0.2893333333333333,0.2893333333333333,0.7133333333333334,0.2893333333333333,12.023285000002945,3.083540916442871,host|ip|temporal,True,,107054
