dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.6,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9616153744746292,0.0022719896137617,0.004057997037303,0.8997452790118643,0.7817762088744655,0.8407607439431649,0.9998032994923858,0.8955011032695166,0.8955011032695166,0.9799985899605188,0.8955011032695166,0.0006922000029589,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.0,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9895571068092872,0.0026181975549064,0.0007900525205368,1.0,1.0,1.0,0.9952220812182742,0.7885691863217905,0.8000012690375461,1.0,0.797859381914114,9.450721100001829,261.68790912628174,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.0,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.962300720494212,0.0023369036027263,0.0040759527764061,0.9008035576286496,0.7887763525686943,0.8447899550986719,0.9990482233502538,0.7960006281735853,0.7960006281735853,0.9799968274111676,0.7960006281735853,8.5745524999802,338.630108833313,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.0,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.962300720494212,0.0023369036027263,0.0040759527764061,0.9008035576286496,0.7887763525686943,0.8447899550986719,0.9990482233502538,0.7960006281735853,0.7960006281735853,0.9799968274111676,0.7960006281735853,0.0006151999987196,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.6,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9893556008051329,0.0024234555880125,0.0007900525205368,1.0,1.0,1.0,0.9998159898477156,0.7885661232822684,0.8000012690375461,1.0,0.7978563188117268,7.246830299991416,236.4624853134156,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.6,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.9602495206787848,0.0024883695769771,0.004381200341159,0.8995519551339856,0.7832695770377345,0.8414107660858601,0.9998159898477156,0.7960006281735853,0.7960006281735853,0.9799968274111676,0.7960006281735853,9.668172100005904,329.58788299560547,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.2,0.6,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9602495206787848,0.0024883695769771,0.004381200341159,0.8995519551339856,0.7832695770377345,0.8414107660858601,0.9998159898477156,0.7960006281735853,0.7960006281735853,0.9799968274111676,0.7960006281735853,0.0004622999986167,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.4,0.0,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9880859395090852,0.002683111543871,0.000906764824707,1.0,1.0,1.0,0.9963895939086296,0.5917406541404222,0.6000009517781596,1.0,0.5990288703491532,7.001668299984885,269.5028133392334,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.4,0.0,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.9629952471801044,0.002445093584334,0.0040310634286483,0.9014833822287364,0.7922581010005327,0.8468707416146345,0.9986357868020304,0.5969996779817227,0.5969996779817227,0.979994078585628,0.5969996779817227,6.185985200019786,255.23687362670896,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.4,0.0,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9629952471801044,0.002445093584334,0.0040310634286483,0.9014833822287364,0.7922581010005327,0.8468707416146345,0.9986357868020304,0.5969996779817227,0.5969996779817227,0.979994078585628,0.5969996779817227,0.0006114999996498,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.4,0.6,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9890789619986318,0.0024883695769771,0.0008708533465008,1.0,1.0,1.0,0.9995812182741116,0.591736230893845,0.6000009517781596,1.0,0.5990243320207399,5.368325200019172,270.125599861145,host|ip|temporal,True,
