dataset,reported_as,noise_type,noise_rate,graph_beta,seed,method,review_budget,topk_recall,precision
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.34,0.3494786411032627,0.9997594419052201
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.36000000000000004,0.37008072653884966,0.9997728305315765
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.38,0.39059872182980154,0.9997847610848042
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.4,0.4111167171207534,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.42000000000000004,0.4317188025563404,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.44,0.4522367978472923,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.46,0.47283888328287926,0.9998221906116643
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.48000000000000004,0.4934409687184662,0.999829613222014
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.5,0.5139589640094181,0.9998364141992475
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.52,0.53447695930037,0.9998426930942268
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.54,0.5550790447359569,0.9998485307482581
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.56,0.5756811301715439,0.9998539506353147
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.5800000000000001,0.5961991254624958,0.9998589761669722
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.6,0.6167171207534476,0.9998636673483299
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.62,0.6373192061890346,0.999868073878628
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.64,0.6578372014799866,0.9998721881390593
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.66,0.6784392869155735,0.9998760689056885
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.68,0.6989572822065254,0.9998797064838205
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.7000000000000001,0.7195593676421124,0.9998831502687544
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.7200000000000001,0.7401614530776993,0.9998864023628309
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.74,0.7606794483686512,0.9998894661213662
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.76,0.7811974436596031,0.9998923689592079
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.78,0.80179952909519,0.9998951342281879
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.8,0.8223175243861419,0.9998977505112474
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.8200000000000001,0.8429196098217289,0.9999002493765586
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.8400000000000001,0.8635216952573158,0.999902629016553
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.86,0.8840396905482677,0.9999048887198022
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.88,0.9045576858392197,0.9999070459193159
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.9,0.9251597712748066,0.9999091156957194
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.92,0.9455936764211235,0.9998221748021695
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.9400000000000001,0.9661957618567104,0.9998259658893143
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.9600000000000001,0.9867978472922974,0.9998295987049501
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,0.98,0.9999159098553649,0.9924881061680995
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,CoLD,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.08,0.08224016145307769,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.1,0.10284224688866465,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.12000000000000001,0.12336024217961655,0.9993188010899182
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.13999999999999999,0.14387823747056844,0.9994158878504673
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.16,0.16439623276152035,0.9994887525562373
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.18,0.1849983181971073,0.9995456610631531
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.19999999999999998,0.2055163134880592,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.22,0.22611839892364616,0.9996282527881041
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.24,0.24663639421459804,0.9996591683708248
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.26,0.267238479650185,0.9996854356715948
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.28,0.28784056508577194,0.9997079439252337
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.30000000000000004,0.3083585603767238,0.9997273718647764
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.32,0.32887655566767576,0.9997443762781186
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.34,0.3494786411032627,0.9997594419052201
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.36000000000000004,0.37008072653884966,0.9997728305315765
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.38,0.39059872182980154,0.9997847610848042
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.4,0.4111167171207534,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.42000000000000004,0.4317188025563404,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.44,0.4522367978472923,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.46,0.47283888328287926,0.9998221906116643
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.48000000000000004,0.4934409687184662,0.999829613222014
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.5,0.5139589640094181,0.9998364141992475
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.52,0.53447695930037,0.9998426930942268
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.54,0.5550790447359569,0.9998485307482581
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.56,0.5756811301715439,0.9998539506353147
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.5800000000000001,0.5961991254624958,0.9998589761669722
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.6,0.6167171207534476,0.9998636673483299
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.62,0.6373192061890346,0.999868073878628
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.64,0.6577531113353515,0.9997443762781186
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.66,0.6783551967709385,0.9997521378113768
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.68,0.6988731920618904,0.999759412967641
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.7000000000000001,0.7194752774974773,0.9997663005375088
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.7200000000000001,0.7400773629330643,0.9997728047256617
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.74,0.7605953582240161,0.9997789322427324
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.76,0.781113353514968,0.9997847379184157
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.78,0.801715438950555,0.9997902684563759
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.8,0.8222334342415069,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.8200000000000001,0.8428355196770938,0.9998004987531172
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.8400000000000001,0.8634376051126808,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.86,0.8839556004036327,0.9998097774396043
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.88,0.9044735956945846,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.9,0.9250756811301716,0.9998182313914387
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.92,0.9455095862764884,0.9997332622032542
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.9400000000000001,0.9661116717120753,0.9997389488339714
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.9600000000000001,0.9867137571476623,0.9997443980574252
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,0.98,1.0,0.9925715716551206
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,ablation_hard,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.08,0.08224016145307769,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.1,0.10284224688866465,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.12000000000000001,0.1234443323242516,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.13999999999999999,0.1439623276152035,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.16,0.16448032290615539,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.18,0.18508240834174236,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.19999999999999998,0.20560040363269425,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.22,0.2262024890682812,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.24,0.2467204843592331,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.26,0.26732256979482005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.28,0.287924655230407,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.30000000000000004,0.3084426505213589,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.32,0.32896064581231077,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.34,0.3495627312478978,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.36000000000000004,0.3701648166834847,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.38,0.3906828119744366,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.4,0.4112008072653885,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.42000000000000004,0.43180289270097544,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.44,0.4523208879919273,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.46,0.47292297342751427,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.48000000000000004,0.4935250588631012,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.5,0.5140430541540532,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.52,0.534561049445005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.54,0.555163134880592,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.56,0.5757652203161789,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.5800000000000001,0.5962832156071308,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.6,0.6168012108980827,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.62,0.6374032963336697,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.64,0.6579212916246215,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.66,0.6785233770602086,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.68,0.6990413723511605,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.7000000000000001,0.7196434577867474,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.7200000000000001,0.7402455432223344,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.74,0.7607635385132863,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.76,0.7812815338042381,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.78,0.8018836192398251,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.8,0.822401614530777,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.8200000000000001,0.8430036999663639,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.8400000000000001,0.8636057854019509,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.86,0.8841237806929028,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.88,0.9046417759838546,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.9,0.9252438614194416,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.92,0.9457618567103936,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.9400000000000001,0.9663639421459805,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.9600000000000001,0.9869660275815675,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,0.98,0.9991590985536495,0.9917369167849095
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,2,Confident-Learning,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.08,0.08224016145307769,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.1,0.10284224688866465,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.12000000000000001,0.1234443323242516,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.13999999999999999,0.1439623276152035,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.16,0.16448032290615539,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.18,0.18508240834174236,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.19999999999999998,0.20560040363269425,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.22,0.2262024890682812,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.24,0.2467204843592331,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.26,0.26732256979482005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.28,0.287924655230407,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.30000000000000004,0.3084426505213589,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.32,0.32896064581231077,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.34,0.3495627312478978,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.36000000000000004,0.37008072653884966,0.9997728305315765
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.38,0.39059872182980154,0.9997847610848042
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.4,0.4111167171207534,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.42000000000000004,0.4317188025563404,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.44,0.4522367978472923,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.46,0.47283888328287926,0.9998221906116643
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.48000000000000004,0.4934409687184662,0.999829613222014
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.5,0.5139589640094181,0.9998364141992475
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.52,0.53447695930037,0.9998426930942268
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.54,0.5550790447359569,0.9998485307482581
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.56,0.5755970400269088,0.9997079012706295
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.5800000000000001,0.5961150353178607,0.9997179523339444
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.6,0.6166330306088127,0.9997273346966599
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.62,0.6372351160443996,0.9997361477572559
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.64,0.6577531113353515,0.9997443762781186
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.66,0.6783551967709385,0.9997521378113768
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.68,0.6988731920618904,0.999759412967641
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.7000000000000001,0.7194752774974773,0.9997663005375088
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.7200000000000001,0.7400773629330643,0.9997728047256617
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.74,0.7605953582240161,0.9997789322427324
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.76,0.781113353514968,0.9997847379184157
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.78,0.801715438950555,0.9997902684563759
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.8,0.8222334342415069,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.8200000000000001,0.8428355196770938,0.9998004987531172
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.8400000000000001,0.8634376051126808,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.86,0.8839556004036327,0.9998097774396043
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.88,0.9044735956945846,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.9,0.9250756811301716,0.9998182313914387
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.92,0.9455936764211235,0.9998221748021695
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.9400000000000001,0.9661957618567104,0.9998259658893143
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.9600000000000001,0.9867978472922974,0.9998295987049501
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,0.98,1.0,0.9925715716551206
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,Graph-CoLD,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.08,0.08224016145307769,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.1,0.10284224688866465,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.12000000000000001,0.1234443323242516,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.13999999999999999,0.1439623276152035,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.16,0.16448032290615539,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.18,0.18508240834174236,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.19999999999999998,0.20560040363269425,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.22,0.2262024890682812,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.24,0.2467204843592331,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.26,0.26732256979482005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.28,0.287924655230407,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.30000000000000004,0.3084426505213589,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.32,0.32896064581231077,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.34,0.3495627312478978,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.36000000000000004,0.37008072653884966,0.9997728305315765
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.38,0.39059872182980154,0.9997847610848042
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.4,0.4111167171207534,0.9997955010224949
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.42000000000000004,0.4317188025563404,0.9998052580331062
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.44,0.4522367978472923,0.9998140918386317
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.46,0.47283888328287926,0.9998221906116643
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.48000000000000004,0.4934409687184662,0.999829613222014
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.5,0.5139589640094181,0.9998364141992475
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.52,0.53447695930037,0.9998426930942268
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.54,0.5550790447359569,0.9998485307482581
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,2,CoLD,0.56,0.5756811301715439,0.9998539506353147
