dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_retained_rate,clean_suspicious_tail_recovery_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,5,5,325,32,257,15,1.0,1.0,0.15625,0.13426062117397478,0.08877346444276125,0.8603522123058841
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,6,6,177,17,138,5,1.0,1.0,0.35294117647058826,0.1858887089162844,0.08793294658229919,0.8739950561887718
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,7,7,216,21,177,12,1.0,1.0,0.09523809523809523,0.15007420499799995,0.09763858720311483,0.8666526562439785
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,8,8,238,23,196,18,1.0,1.0,0.08695652173913043,0.1331185410050417,0.10606266395790682,0.8598292646657864
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,10,10,216,21,175,13,1.0,1.0,0.14285714285714285,0.14055052949231583,0.10200065940092908,0.8607424659458305
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,16,16,325,32,260,17,1.0,1.0,0.21875,0.12753581346092896,0.089835255230754,0.8591701212234039
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,19,19,292,29,238,21,1.0,1.0,0.034482758620689655,0.13256116522609204,0.10446930731610986,0.8564333792375062
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,21,21,199,19,157,7,1.0,1.0,0.10526315789473684,0.1745930832608775,0.08874704987045808,0.8713254619822817
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,23,23,184,18,147,11,1.0,1.0,0.0,0.17135861630962387,0.11164331152698768,0.864783517756206
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,24,24,169,16,142,13,1.0,1.0,0.1875,0.15344603920066896,0.11048034353392268,0.8709886622116471
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,1,1,317,31,135,5,0.0,0.0,0.5483870967741935,0.1922932705216963,0.10325762051889281,0.9747634069400631
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,3,3,246,24,103,7,0.0,0.0,0.375,0.22154966112137628,0.11490526253169145,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,4,4,216,21,96,2,0.0,0.0,0.6190476190476191,0.23207876589552445,0.11310269602152366,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,5,5,325,32,112,1,0.0,0.0,0.6875,0.20878461867715653,0.09782381042008031,0.9784615384615385
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,6,6,177,17,65,0,0.0,0.0,0.7058823529411765,0.3026636496965845,0.10947222748171079,0.903954802259887
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,7,7,216,21,90,1,0.0,0.0,0.5714285714285714,0.2541241614356989,0.11239912464380707,0.9814814814814815
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,8,8,238,23,101,3,0.0,0.0,0.8695652173913043,0.22642775074575916,0.12184469834713249,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,10,10,216,21,86,1,0.0,0.0,0.6666666666666666,0.23561619505650763,0.10562428173713344,0.9814814814814815
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,16,16,325,32,132,1,0.0,0.0,0.625,0.1970849348950553,0.10466688012390926,0.96
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,19,19,292,29,123,4,0.0,0.0,0.4482758620689655,0.21070085886910656,0.10234096020733402,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,21,21,199,19,74,3,0.0,0.0,0.42105263157894735,0.2829456693042712,0.12626529183248508,0.864321608040201
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,23,23,184,18,63,7,0.0,0.0,0.6111111111111112,0.2931525212574026,0.148781245788298,0.9184782608695652
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,CoLD,24,24,169,16,68,1,0.0,0.0,0.25,0.2853553882381258,0.12215994671099908,0.6627218934911243
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,1,1,317,31,135,5,0.0,0.0,0.5806451612903226,0.1922932705216963,0.10325762051889281,0.9747634069400631
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,3,3,246,24,103,7,0.0,0.0,0.375,0.22154966112137628,0.11490526253169145,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,4,4,216,21,96,2,0.0,0.0,0.5714285714285714,0.23207876589552445,0.11310269602152366,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,5,5,325,32,112,1,0.0,0.0,0.6875,0.20878461867715653,0.09782381042008031,0.9784615384615385
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,6,6,177,17,65,0,0.0,0.0,0.7058823529411765,0.3026636496965845,0.10947222748171079,0.9943502824858758
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,7,7,216,21,90,1,0.0,0.0,0.5238095238095238,0.2541241614356989,0.11239912464380707,0.9814814814814815
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,8,8,238,23,101,3,0.0,0.0,0.7391304347826086,0.22642775074575916,0.12184469834713249,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,10,10,216,21,86,1,0.0,0.0,0.7619047619047619,0.23561619505650763,0.10562428173713344,0.9814814814814815
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,16,16,325,32,132,1,0.0,0.0,0.5625,0.1970849348950553,0.10466688012390926,0.9723076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,19,19,292,29,123,4,0.0,0.0,0.5517241379310345,0.21070085886910656,0.10234096020733402,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,21,21,199,19,74,3,0.0,0.0,0.5789473684210527,0.2829456693042712,0.12626529183248508,0.964824120603015
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,23,23,184,18,63,7,0.0,0.0,0.6111111111111112,0.2931525212574026,0.148781245788298,0.9456521739130435
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,ablation_hard,24,24,169,16,68,1,0.0,0.0,0.5,0.2853553882381258,0.12215994671099908,0.9704142011834319
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,1,1,317,31,135,5,1.0,1.0,0.5806451612903226,0.1922932705216963,0.10325762051889281,0.8527944612997346
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,3,3,246,24,103,7,1.0,1.0,0.375,0.22154966112137628,0.11490526253169145,0.8512803137876341
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,4,4,216,21,96,2,1.0,1.0,0.5714285714285714,0.23207876589552445,0.11310269602152366,0.8545138794827578
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,5,5,325,32,112,1,1.0,1.0,0.5625,0.20878461867715653,0.09782381042008031,0.855525879375207
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,6,6,177,17,65,0,0.0,0.0,0.7058823529411765,0.3026636496965845,0.10947222748171079,0.8685533007041464
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,7,7,216,21,90,1,1.0,1.0,0.5238095238095238,0.2541241614356989,0.11239912464380707,0.8580677202611174
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,8,8,238,23,101,3,1.0,1.0,0.782608695652174,0.22642775074575916,0.12184469834713249,0.8461131216525353
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,10,10,216,21,86,1,1.0,1.0,0.8095238095238095,0.23561619505650763,0.10562428173713344,0.8580721307742637
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,16,16,325,32,132,1,1.0,1.0,0.625,0.1970849348950553,0.10466688012390926,0.8498587036050315
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,19,19,292,29,123,4,1.0,1.0,0.5517241379310345,0.21070085886910656,0.10234096020733402,0.8578399095698586
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,21,21,199,19,74,3,1.0,1.0,0.47368421052631576,0.2829456693042712,0.12626529183248508,0.8530914772339678
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,23,23,184,18,63,7,1.0,1.0,0.7777777777777778,0.2931525212574026,0.148781245788298,0.8442000622510593
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-soft,24,24,169,16,68,1,1.0,1.0,0.5,0.2853553882381258,0.12215994671099908,0.8557092659376057
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,1,1,317,31,135,5,1.0,0.4,0.5806451612903226,0.1922932705216963,0.10325762051889281,0.8527944612997346
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,3,3,246,24,103,7,1.0,0.42857142857142855,0.375,0.22154966112137628,0.11490526253169145,0.8512803137876341
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,4,4,216,21,96,2,1.0,0.5,0.6190476190476191,0.23207876589552445,0.11310269602152366,0.8545138794827578
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,5,5,325,32,112,1,1.0,0.0,0.71875,0.20878461867715653,0.09782381042008031,0.855525879375207
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,6,6,177,17,65,0,0.0,0.0,0.7058823529411765,0.3026636496965845,0.10947222748171079,0.8685533007041464
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,7,7,216,21,90,1,1.0,0.0,0.5714285714285714,0.2541241614356989,0.11239912464380707,0.8580677202611174
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,8,8,238,23,101,3,1.0,0.3333333333333333,0.6956521739130435,0.22642775074575916,0.12184469834713249,0.8461131216525353
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,10,10,216,21,86,1,1.0,1.0,0.7619047619047619,0.23561619505650763,0.10562428173713344,0.8580721307742637
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,16,16,325,32,132,1,1.0,0.0,0.53125,0.1970849348950553,0.10466688012390926,0.8498587036050315
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,19,19,292,29,123,4,1.0,0.0,0.6206896551724138,0.21070085886910656,0.10234096020733402,0.8578399095698586
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,21,21,199,19,74,3,1.0,0.0,0.5789473684210527,0.2829456693042712,0.12626529183248508,0.8530914772339678
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,23,23,184,18,63,7,1.0,0.5714285714285714,0.6111111111111112,0.2931525212574026,0.148781245788298,0.8442000622510593
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD-semisup,24,24,169,16,68,1,1.0,1.0,0.4375,0.2853553882381258,0.12215994671099908,0.8557092659376057
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,1,1,317,31,135,5,1.0,1.0,0.5806451612903226,0.1922932705216963,0.10325762051889281,0.8527944612997346
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,3,3,246,24,103,7,1.0,1.0,0.375,0.22154966112137628,0.11490526253169145,0.8512803137876341
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,4,4,216,21,96,2,1.0,1.0,0.5714285714285714,0.23207876589552445,0.11310269602152366,0.8545138794827578
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,5,5,325,32,112,1,1.0,1.0,0.5625,0.20878461867715653,0.09782381042008031,0.855525879375207
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,6,6,177,17,65,0,0.0,0.0,0.7058823529411765,0.3026636496965845,0.10947222748171079,0.8685533007041464
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,7,7,216,21,90,1,1.0,1.0,0.5238095238095238,0.2541241614356989,0.11239912464380707,0.8580677202611174
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,8,8,238,23,101,3,1.0,1.0,0.782608695652174,0.22642775074575916,0.12184469834713249,0.8461131216525353
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,10,10,216,21,86,1,1.0,1.0,0.8095238095238095,0.23561619505650763,0.10562428173713344,0.8580721307742637
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,16,16,325,32,132,1,1.0,1.0,0.625,0.1970849348950553,0.10466688012390926,0.8498587036050315
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,19,19,292,29,123,4,1.0,1.0,0.5517241379310345,0.21070085886910656,0.10234096020733402,0.8578399095698586
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,21,21,199,19,74,3,1.0,1.0,0.47368421052631576,0.2829456693042712,0.12626529183248508,0.8530914772339678
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,23,23,184,18,63,7,1.0,1.0,0.7777777777777778,0.2931525212574026,0.148781245788298,0.8442000622510593
cesnet_tls_year22,CESNET-TLS-Year22,0.4,2,Graph-CoLD,24,24,169,16,68,1,1.0,1.0,0.5,0.2853553882381258,0.12215994671099908,0.8557092659376057
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,1,1,317,31,205,8,0.0,0.0,0.22580645161290322,0.16796152621364183,0.09430392868815941,0.9747634069400631
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,3,3,246,24,148,12,0.0,0.0,0.20833333333333334,0.19856200516195333,0.12521727749661066,0.943089430894309
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,4,4,216,21,127,5,0.0,0.0,0.42857142857142855,0.21237494468315848,0.10647164553629834,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,5,5,325,32,202,4,0.0,0.0,0.125,0.18120566439002694,0.08748078630935485,0.9876923076923076
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,6,6,177,17,99,3,0.0,0.0,0.5294117647058824,0.268514433483818,0.12211840046385485,0.9096045197740112
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,7,7,216,21,129,7,0.0,0.0,0.09523809523809523,0.22584591339797,0.11621717335137272,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,8,8,238,23,134,2,0.0,0.0,0.34782608695652173,0.2113286547267452,0.10086426709713196,0.9873949579831933
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,10,10,216,21,130,6,0.0,0.0,0.19047619047619047,0.20545973877765625,0.11547404377449864,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,16,16,325,32,199,8,0.0,0.0,0.3125,0.17758783259570032,0.09692749168742577,0.9723076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,19,19,292,29,183,2,0.0,0.0,0.1724137931034483,0.18636980403619613,0.08443330228251636,0.9931506849315068
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,21,21,199,19,104,4,0.0,0.0,0.5263157894736842,0.2629278165062895,0.1176230010621074,0.9748743718592965
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,23,23,184,18,110,7,0.0,0.0,0.0,0.24691808037546312,0.12423740662971082,0.8260869565217391
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,CoLD,24,24,169,16,102,5,0.0,0.0,0.0,0.24539302164316293,0.11822669472466679,0.6035502958579881
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,1,1,317,31,205,8,0.0,0.0,0.25806451612903225,0.16796152621364183,0.09430392868815941,0.9747634069400631
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,3,3,246,24,148,12,0.0,0.0,0.25,0.19856200516195333,0.12521727749661066,0.943089430894309
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,4,4,216,21,127,5,0.0,0.0,0.3333333333333333,0.21237494468315848,0.10647164553629834,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,5,5,325,32,202,4,0.0,0.0,0.1875,0.18120566439002694,0.08748078630935485,0.9876923076923076
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,6,6,177,17,99,3,0.0,0.0,0.5294117647058824,0.268514433483818,0.12211840046385485,0.9661016949152542
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,7,7,216,21,129,7,0.0,0.0,0.09523809523809523,0.22584591339797,0.11621717335137272,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,8,8,238,23,134,2,0.0,0.0,0.2608695652173913,0.2113286547267452,0.10086426709713196,0.9873949579831933
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,10,10,216,21,130,6,0.0,0.0,0.19047619047619047,0.20545973877765625,0.11547404377449864,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,16,16,325,32,199,8,0.0,0.0,0.28125,0.17758783259570032,0.09692749168742577,0.9723076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,19,19,292,29,183,2,0.0,0.0,0.3103448275862069,0.18636980403619613,0.08443330228251636,0.9931506849315068
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,21,21,199,19,104,4,0.0,0.0,0.42105263157894735,0.2629278165062895,0.1176230010621074,0.9748743718592965
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,23,23,184,18,110,7,0.0,0.0,0.16666666666666666,0.24691808037546312,0.12423740662971082,0.9619565217391305
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,ablation_hard,24,24,169,16,102,5,0.0,0.0,0.25,0.24539302164316293,0.11822669472466679,0.9704142011834319
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,1,1,317,31,205,8,1.0,1.0,0.25806451612903225,0.16796152621364183,0.09430392868815941,0.859103401986621
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,3,3,246,24,148,12,1.0,1.0,0.2916666666666667,0.19856200516195333,0.12521727749661066,0.8466075644987331
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,4,4,216,21,127,5,1.0,1.0,0.47619047619047616,0.21237494468315848,0.10647164553629834,0.861086900852861
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,5,5,325,32,202,4,1.0,1.0,0.09375,0.18120566439002694,0.08748078630935485,0.8643723233311706
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,6,6,177,17,99,3,1.0,1.0,0.5882352941176471,0.268514433483818,0.12211840046385485,0.858791556101612
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,7,7,216,21,129,7,1.0,1.0,0.047619047619047616,0.22584591339797,0.11621717335137272,0.8575195049083844
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,8,8,238,23,134,2,1.0,1.0,0.30434782608695654,0.2113286547267452,0.10086426709713196,0.8620438693082026
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,10,10,216,21,130,6,1.0,1.0,0.3333333333333333,0.20545973877765625,0.11547404377449864,0.8520195954634322
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,16,16,325,32,199,8,1.0,1.0,0.28125,0.17758783259570032,0.09692749168742577,0.8583075176243022
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,19,19,292,29,183,2,1.0,1.0,0.27586206896551724,0.18636980403619613,0.08443330228251636,0.8672696644166901
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,21,21,199,19,104,4,1.0,1.0,0.3157894736842105,0.2629278165062895,0.1176230010621074,0.8620241858498885
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,23,23,184,18,110,7,1.0,1.0,0.2777777777777778,0.24691808037546312,0.12423740662971082,0.8605607428848124
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-soft,24,24,169,16,102,5,1.0,1.0,0.3125,0.24539302164316293,0.11822669472466679,0.8634569794158633
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,1,1,317,31,205,8,1.0,0.125,0.25806451612903225,0.16796152621364183,0.09430392868815941,0.859103401986621
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,3,3,246,24,148,12,1.0,0.08333333333333333,0.25,0.19856200516195333,0.12521727749661066,0.8466075644987331
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,4,4,216,21,127,5,1.0,0.0,0.42857142857142855,0.21237494468315848,0.10647164553629834,0.861086900852861
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,5,5,325,32,202,4,1.0,0.0,0.15625,0.18120566439002694,0.08748078630935485,0.8643723233311706
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,6,6,177,17,99,3,1.0,0.0,0.6470588235294118,0.268514433483818,0.12211840046385485,0.858791556101612
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,7,7,216,21,129,7,1.0,0.0,0.09523809523809523,0.22584591339797,0.11621717335137272,0.8575195049083844
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,8,8,238,23,134,2,1.0,0.0,0.43478260869565216,0.2113286547267452,0.10086426709713196,0.8620438693082026
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,10,10,216,21,130,6,1.0,0.16666666666666666,0.3333333333333333,0.20545973877765625,0.11547404377449864,0.8520195954634322
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,16,16,325,32,199,8,1.0,0.125,0.3125,0.17758783259570032,0.09692749168742577,0.8583075176243022
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,19,19,292,29,183,2,1.0,0.0,0.20689655172413793,0.18636980403619613,0.08443330228251636,0.8672696644166901
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,21,21,199,19,104,4,1.0,0.0,0.3157894736842105,0.2629278165062895,0.1176230010621074,0.8620241858498885
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,23,23,184,18,110,7,1.0,0.14285714285714285,0.2222222222222222,0.24691808037546312,0.12423740662971082,0.8605607428848124
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD-semisup,24,24,169,16,102,5,1.0,0.0,0.25,0.24539302164316293,0.11822669472466679,0.8634569794158633
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,1,1,317,31,205,8,1.0,1.0,0.25806451612903225,0.16796152621364183,0.09430392868815941,0.859103401986621
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,3,3,246,24,148,12,1.0,1.0,0.2916666666666667,0.19856200516195333,0.12521727749661066,0.8466075644987331
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,4,4,216,21,127,5,1.0,1.0,0.47619047619047616,0.21237494468315848,0.10647164553629834,0.861086900852861
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,5,5,325,32,202,4,1.0,1.0,0.09375,0.18120566439002694,0.08748078630935485,0.8643723233311706
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,6,6,177,17,99,3,1.0,1.0,0.5882352941176471,0.268514433483818,0.12211840046385485,0.858791556101612
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,7,7,216,21,129,7,1.0,1.0,0.047619047619047616,0.22584591339797,0.11621717335137272,0.8575195049083844
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,8,8,238,23,134,2,1.0,1.0,0.30434782608695654,0.2113286547267452,0.10086426709713196,0.8620438693082026
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,10,10,216,21,130,6,1.0,1.0,0.3333333333333333,0.20545973877765625,0.11547404377449864,0.8520195954634322
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,16,16,325,32,199,8,1.0,1.0,0.28125,0.17758783259570032,0.09692749168742577,0.8583075176243022
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,19,19,292,29,183,2,1.0,1.0,0.27586206896551724,0.18636980403619613,0.08443330228251636,0.8672696644166901
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,21,21,199,19,104,4,1.0,1.0,0.3157894736842105,0.2629278165062895,0.1176230010621074,0.8620241858498885
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,23,23,184,18,110,7,1.0,1.0,0.2777777777777778,0.24691808037546312,0.12423740662971082,0.8605607428848124
cesnet_tls_year22,CESNET-TLS-Year22,0.6,2,Graph-CoLD,24,24,169,16,102,5,1.0,1.0,0.3125,0.24539302164316293,0.11822669472466679,0.8634569794158633
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,1,1,317,31,251,14,0.0,0.0,0.0967741935483871,0.1342109281176016,0.08738075739680488,0.9558359621451105
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,3,3,246,24,199,12,0.0,0.0,0.125,0.1420918270862892,0.09083258276942771,0.9512195121951219
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,4,4,216,21,185,11,0.0,0.0,0.0,0.1292663954745102,0.08414679657214057,0.8564814814814815
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,5,5,325,32,261,8,0.0,0.0,0.15625,0.1391468846059856,0.07351590769648174,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,6,6,177,17,133,5,0.0,0.0,0.11764705882352941,0.20945672629354464,0.09496130455281486,0.96045197740113
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,7,7,216,21,175,9,0.0,0.0,0.14285714285714285,0.16236098050725523,0.08826150976050756,0.9305555555555556
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,8,8,238,23,184,16,0.0,0.0,0.13043478260869565,0.15799021319763998,0.11129461299609424,0.9327731092436975
cesnet_tls_year22,CESNET-TLS-Year22,0.8,2,CoLD,10,10,216,21,174,14,0.0,0.0,0.09523809523809523,0.14682884458568574,0.10590820003845654,0.9351851851851852
