dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_recovery_rate,clean_suspicious_tail_retained_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-soft,24,24,169,84,130,4,1.0,1.0,0.34523809523809523,0.11558714030634148,0.07374819646545133,0.8604735209800537
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,1,1,317,159,255,14,0.0,1.0,0.10062893081761007,0.08026483915055777,0.07653294113343952,0.8506075307429225
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,3,3,246,123,194,13,0.0,1.0,0.13008130081300814,0.08791759346595736,0.08665628957302086,0.8468545506069663
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,4,4,216,108,176,10,0.0,1.0,0.09259259259259259,0.08236952148156135,0.07888222316000884,0.8517444889780676
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,5,5,325,162,267,18,0.0,1.0,0.1111111111111111,0.09838417149588079,0.08492503372805625,0.8490065928838832
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,6,6,177,89,145,15,0.0,1.0,0.056179775280898875,0.1360074168573864,0.11333027182836838,0.8455468666022711
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,7,7,216,108,167,10,0.0,1.0,0.19444444444444445,0.121191037073827,0.08889993395560201,0.8518502099056673
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,8,8,238,119,191,10,0.1,1.0,0.05042016806722689,0.08488515504838777,0.07614308592121598,0.853126228410268
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,10,10,216,108,174,14,0.07142857142857142,1.0,0.06481481481481481,0.07631945008680789,0.09000574391193557,0.8444219858283889
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,16,16,325,162,267,19,0.0,1.0,0.05555555555555555,0.0853116406271406,0.08641145646964916,0.8456855168445061
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,19,19,292,146,240,9,0.0,1.0,0.0547945205479452,0.093819936082956,0.0707362165840757,0.8566026529321609
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,21,21,199,99,154,12,0.0,1.0,0.04040404040404041,0.14255455067226241,0.10228238252676841,0.8499067493200171
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,23,23,184,92,136,6,0.0,1.0,0.14130434782608695,0.14262873147243998,0.09940750146750052,0.850792545614971
cesnet_tls_year22,CESNET-TLS-Year22,0.8,0,Graph-CoLD-semisup,24,24,169,84,130,4,0.0,1.0,0.27380952380952384,0.11558714030634148,0.07374819646545133,0.8604735209800537
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,1,1,317,159,122,1,0.0,0.0,0.6540880503144654,0.13431042498456183,0.0923726856764637,0.9684542586750788
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,3,3,246,123,93,1,0.0,0.0,0.6341463414634146,0.15727915221135896,0.08823634109546306,0.9796747967479674
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,4,4,216,108,88,3,0.0,0.0,0.5740740740740741,0.16531038252822827,0.10231565664401429,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,5,5,325,162,118,1,1.0,0.0,0.6172839506172839,0.14025800904528807,0.09558629148597628,0.9661538461538461
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,6,6,177,89,83,1,0.0,0.0,0.0,0.19117712007625143,0.09615104877696949,0.4576271186440678
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,7,7,216,108,94,3,0.0,0.0,0.5,0.1710458207076643,0.10992086455633136,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,8,8,238,119,98,2,0.0,0.0,0.5882352941176471,0.15655589319057414,0.09698233603625,0.9747899159663865
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,10,10,216,108,85,5,0.4,0.0,0.5648148148148148,0.16432551405393933,0.10675287897090496,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,16,16,325,162,123,3,0.3333333333333333,0.0,0.5432098765432098,0.13632202876874266,0.08648648969737256,0.9723076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,19,19,292,146,128,2,0.0,0.0,0.5205479452054794,0.14408820669032307,0.08335819623005977,0.9863013698630136
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,21,21,199,99,72,1,0.0,0.0,0.5959595959595959,0.1933860647983513,0.09811984548114377,0.9748743718592965
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,23,23,184,92,78,5,0.2,0.0,0.532608695652174,0.1892375211022869,0.1152251419800784,0.9510869565217391
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,CoLD,24,24,169,84,66,1,0.0,0.0,0.6785714285714286,0.19737061808518266,0.08525351671149964,0.9822485207100592
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,1,1,317,159,122,1,0.0,0.0,0.6352201257861635,0.13431042498456183,0.0923726856764637,0.9684542586750788
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,3,3,246,123,93,1,0.0,0.0,0.6097560975609756,0.15727915221135896,0.08823634109546306,0.9796747967479674
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,4,4,216,108,88,3,0.0,0.0,0.5925925925925926,0.16531038252822827,0.10231565664401429,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,5,5,325,162,118,1,1.0,0.0,0.5864197530864198,0.14025800904528807,0.09558629148597628,0.9661538461538461
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,6,6,177,89,83,1,0.0,0.0,0.48314606741573035,0.19117712007625143,0.09615104877696949,0.9830508474576272
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,7,7,216,108,94,3,0.0,0.0,0.4351851851851852,0.1710458207076643,0.10992086455633136,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,8,8,238,119,98,2,0.0,0.0,0.5882352941176471,0.15655589319057414,0.09698233603625,0.9747899159663865
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,10,10,216,108,85,5,0.2,0.0,0.5925925925925926,0.16432551405393933,0.10675287897090496,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,16,16,325,162,123,3,0.3333333333333333,0.0,0.5370370370370371,0.13632202876874266,0.08648648969737256,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,19,19,292,146,128,2,0.0,0.0,0.4726027397260274,0.14408820669032307,0.08335819623005977,0.9863013698630136
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,21,21,199,99,72,1,0.0,0.0,0.5959595959595959,0.1933860647983513,0.09811984548114377,0.9748743718592965
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,23,23,184,92,78,5,0.2,0.0,0.4891304347826087,0.1892375211022869,0.1152251419800784,0.9619565217391305
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,ablation_hard,24,24,169,84,66,1,0.0,0.0,0.6428571428571429,0.19737061808518266,0.08525351671149964,0.9940828402366864
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,1,1,317,159,122,1,1.0,1.0,0.6352201257861635,0.13431042498456183,0.0923726856764637,0.8455009078895083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,3,3,246,123,93,1,1.0,1.0,0.6260162601626016,0.15727915221135896,0.08823634109546306,0.8536919686317058
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,4,4,216,108,88,3,1.0,1.0,0.5648148148148148,0.16531038252822827,0.10231565664401429,0.8482986282099114
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,5,5,325,162,118,1,1.0,1.0,0.5925925925925926,0.14025800904528807,0.09558629148597628,0.8440971141179473
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,6,6,177,89,83,1,1.0,1.0,0.42696629213483145,0.19117712007625143,0.09615104877696949,0.8569996061756544
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,7,7,216,108,94,3,1.0,1.0,0.4722222222222222,0.1710458207076643,0.10992086455633136,0.8427433049906079
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,8,8,238,119,98,2,1.0,1.0,0.5378151260504201,0.15655589319057414,0.09698233603625,0.8490014757885723
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,10,10,216,108,85,5,1.0,1.0,0.5925925925925926,0.16432551405393933,0.10675287897090496,0.8430228226449198
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,16,16,325,162,123,3,1.0,1.0,0.5308641975308642,0.13632202876874266,0.08648648969737256,0.8511238919978918
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,19,19,292,146,128,2,1.0,1.0,0.5068493150684932,0.14408820669032307,0.08335819623005977,0.8581345499584304
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,21,21,199,99,72,1,1.0,1.0,0.5959595959595959,0.1933860647983513,0.09811984548114377,0.8529889747905343
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,23,23,184,92,78,5,1.0,1.0,0.4891304347826087,0.1892375211022869,0.1152251419800784,0.8455044285677762
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,24,24,169,84,66,1,1.0,1.0,0.6428571428571429,0.19737061808518266,0.08525351671149964,0.8652935521119178
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,1,1,317,159,122,1,0.0,1.0,0.610062893081761,0.13431042498456183,0.0923726856764637,0.8455009078895083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,3,3,246,123,93,1,0.0,1.0,0.6666666666666666,0.15727915221135896,0.08823634109546306,0.8536919686317058
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,4,4,216,108,88,3,0.3333333333333333,1.0,0.5555555555555556,0.16531038252822827,0.10231565664401429,0.8482986282099114
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,5,5,325,162,118,1,1.0,1.0,0.6111111111111112,0.14025800904528807,0.09558629148597628,0.8440971141179473
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,6,6,177,89,83,1,1.0,1.0,0.449438202247191,0.19117712007625143,0.09615104877696949,0.8569996061756544
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,7,7,216,108,94,3,0.3333333333333333,1.0,0.4537037037037037,0.1710458207076643,0.10992086455633136,0.8427433049906079
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,8,8,238,119,98,2,0.0,1.0,0.5714285714285714,0.15655589319057414,0.09698233603625,0.8490014757885723
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,10,10,216,108,85,5,0.6,1.0,0.5370370370370371,0.16432551405393933,0.10675287897090496,0.8430228226449198
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,16,16,325,162,123,3,0.3333333333333333,1.0,0.5432098765432098,0.13632202876874266,0.08648648969737256,0.8511238919978918
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,19,19,292,146,128,2,0.0,1.0,0.4863013698630137,0.14408820669032307,0.08335819623005977,0.8581345499584304
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,21,21,199,99,72,1,0.0,1.0,0.5959595959595959,0.1933860647983513,0.09811984548114377,0.8529889747905343
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,23,23,184,92,78,5,0.6,1.0,0.4891304347826087,0.1892375211022869,0.1152251419800784,0.8455044285677762
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,24,24,169,84,66,1,0.0,1.0,0.6547619047619048,0.19737061808518266,0.08525351671149964,0.8652935521119178
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,1,1,317,159,187,2,0.0,0.0,0.4088050314465409,0.1134179343930003,0.07296377458736537,0.9936908517350158
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,3,3,246,123,147,7,0.0,0.0,0.3983739837398374,0.1278356384630179,0.09177403784579528,0.967479674796748
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,4,4,216,108,128,6,0.0,0.0,0.3425925925925926,0.13590150449376906,0.0949724302148696,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,5,5,325,162,193,8,0.0,0.0,0.2716049382716049,0.11713482906459462,0.08188953986537452,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,6,6,177,89,113,4,0.0,0.0,0.0,0.15410404180965184,0.09432078774835917,0.632768361581921
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,7,7,216,108,127,2,0.0,0.0,0.25925925925925924,0.1443227103614564,0.08436415794543796,0.9907407407407407
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,8,8,238,119,144,8,0.125,0.0,0.31092436974789917,0.12831990419670278,0.09725823627455651,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,10,10,216,108,137,8,0.125,0.0,0.2037037037037037,0.12738055302764487,0.09613016211749642,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,16,16,325,162,198,5,0.0,0.0,0.30246913580246915,0.11271229623013461,0.08070647664945024,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,19,19,292,146,169,5,0.0,0.0,0.2671232876712329,0.12588569688167886,0.08058942313504917,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,21,21,199,99,121,6,0.0,0.0,0.1919191919191919,0.15246093109264944,0.1040450451564993,0.8693467336683417
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,23,23,184,92,111,11,0.0,0.0,0.20652173913043478,0.15421939388299946,0.12442264951514419,0.842391304347826
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,24,24,169,84,97,2,0.0,0.0,0.4523809523809524,0.16136864316915778,0.08718543374458526,0.9763313609467456
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,1,1,317,159,187,2,0.0,0.0,0.44654088050314467,0.1134179343930003,0.07296377458736537,0.9936908517350158
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,3,3,246,123,147,7,0.0,0.0,0.37398373983739835,0.1278356384630179,0.09177403784579528,0.967479674796748
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,4,4,216,108,128,6,0.16666666666666666,0.0,0.37962962962962965,0.13590150449376906,0.0949724302148696,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,5,5,325,162,193,8,0.0,0.0,0.3271604938271605,0.11713482906459462,0.08188953986537452,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,6,6,177,89,113,4,0.0,0.0,0.23595505617977527,0.15410404180965184,0.09432078774835917,0.9717514124293786
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,7,7,216,108,127,2,0.0,0.0,0.24074074074074073,0.1443227103614564,0.08436415794543796,0.9907407407407407
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,8,8,238,119,144,8,0.0,0.0,0.33613445378151263,0.12831990419670278,0.09725823627455651,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,10,10,216,108,137,8,0.0,0.0,0.19444444444444445,0.12738055302764487,0.09613016211749642,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,16,16,325,162,198,5,0.0,0.0,0.2654320987654321,0.11271229623013461,0.08070647664945024,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,19,19,292,146,169,5,0.2,0.0,0.2808219178082192,0.12588569688167886,0.08058942313504917,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,21,21,199,99,121,6,0.0,0.0,0.2727272727272727,0.15246093109264944,0.1040450451564993,0.964824120603015
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,23,23,184,92,111,11,0.0,0.0,0.22826086956521738,0.15421939388299946,0.12442264951514419,0.9347826086956522
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,24,24,169,84,97,2,0.0,0.0,0.36904761904761907,0.16136864316915778,0.08718543374458526,0.9881656804733728
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,1,1,317,159,187,2,1.0,1.0,0.389937106918239,0.1134179343930003,0.07296377458736537,0.860273739902749
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,3,3,246,123,147,7,1.0,1.0,0.4065040650406504,0.1278356384630179,0.09177403784579528,0.849935825874679
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,4,4,216,108,128,6,1.0,1.0,0.37962962962962965,0.13590150449376906,0.0949724302148696,0.851260194619807
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,5,5,325,162,193,8,1.0,1.0,0.35185185185185186,0.11713482906459462,0.08188953986537452,0.8539246701536776
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,6,6,177,89,113,4,1.0,1.0,0.24719101123595505,0.15410404180965184,0.09432078774835917,0.8543942590035196
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,7,7,216,108,127,2,1.0,1.0,0.28703703703703703,0.1443227103614564,0.08436415794543796,0.8594103906349992
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,8,8,238,119,144,8,1.0,1.0,0.31932773109243695,0.12831990419670278,0.09725823627455651,0.8468512730339325
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,10,10,216,108,137,8,1.0,1.0,0.21296296296296297,0.12738055302764487,0.09613016211749642,0.8478406421529591
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,16,16,325,162,198,5,1.0,1.0,0.3148148148148148,0.11271229623013461,0.08070647664945024,0.8559292699285671
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,19,19,292,146,169,5,1.0,1.0,0.3904109589041096,0.12588569688167886,0.08058942313504917,0.8582368853814061
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,21,21,199,99,121,6,1.0,1.0,0.30303030303030304,0.15246093109264944,0.1040450451564993,0.8487058623312429
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,23,23,184,92,111,11,1.0,1.0,0.31521739130434784,0.15421939388299946,0.12442264951514419,0.8365447001597704
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,24,24,169,84,97,2,1.0,1.0,0.44047619047619047,0.16136864316915778,0.08718543374458526,0.8605940321526125
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,1,1,317,159,187,2,0.0,1.0,0.4276729559748428,0.1134179343930003,0.07296377458736537,0.860273739902749
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,3,3,246,123,147,7,0.0,1.0,0.36585365853658536,0.1278356384630179,0.09177403784579528,0.849935825874679
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,4,4,216,108,128,6,0.16666666666666666,1.0,0.3888888888888889,0.13590150449376906,0.0949724302148696,0.851260194619807
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,5,5,325,162,193,8,0.0,1.0,0.2962962962962963,0.11713482906459462,0.08188953986537452,0.8539246701536776
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,6,6,177,89,113,4,0.0,1.0,0.2247191011235955,0.15410404180965184,0.09432078774835917,0.8543942590035196
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,7,7,216,108,127,2,0.0,1.0,0.2777777777777778,0.1443227103614564,0.08436415794543796,0.8594103906349992
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,8,8,238,119,144,8,0.0,1.0,0.2857142857142857,0.12831990419670278,0.09725823627455651,0.8468512730339325
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,10,10,216,108,137,8,0.125,1.0,0.17592592592592593,0.12738055302764487,0.09613016211749642,0.8478406421529591
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,16,16,325,162,198,5,0.0,1.0,0.2654320987654321,0.11271229623013461,0.08070647664945024,0.8559292699285671
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,19,19,292,146,169,5,0.0,1.0,0.3150684931506849,0.12588569688167886,0.08058942313504917,0.8582368853814061
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,21,21,199,99,121,6,0.0,1.0,0.3333333333333333,0.15246093109264944,0.1040450451564993,0.8487058623312429
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,23,23,184,92,111,11,0.0,1.0,0.22826086956521738,0.15421939388299946,0.12442264951514419,0.8365447001597704
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,24,24,169,84,97,2,0.0,1.0,0.39285714285714285,0.16136864316915778,0.08718543374458526,0.8605940321526125
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,1,1,317,159,238,15,0.06666666666666667,0.0,0.1509433962264151,0.1390583820868751,0.09715918350023528,0.9526813880126183
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,3,3,246,123,192,9,0.0,0.0,0.12195121951219512,0.14687671785810408,0.08645315648277846,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,4,4,216,108,179,16,0.0,0.0,0.07407407407407407,0.1363329142457937,0.10566349377193926,0.9074074074074074
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,5,5,325,162,257,15,0.0,0.0,0.06790123456790123,0.13426062117397478,0.08877346444276125,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,6,6,177,89,138,5,0.0,0.0,0.0,0.1858887089162844,0.08793294658229919,0.7796610169491526
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,7,7,216,108,177,12,0.0,0.0,0.027777777777777776,0.15007420499799995,0.09763858720311483,0.8981481481481481
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,8,8,238,119,196,18,0.0,0.0,0.06722689075630252,0.1331185410050417,0.10606266395790682,0.9243697478991597
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,10,10,216,108,175,13,0.0,0.0,0.05555555555555555,0.14055052949231583,0.10200065940092908,0.9351851851851852
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,16,16,325,162,260,17,0.0,0.0,0.07407407407407407,0.12753581346092896,0.089835255230754,0.9476923076923077
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,19,19,292,146,238,21,0.0,0.0,0.0410958904109589,0.13256116522609204,0.10446930731610986,0.928082191780822
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,21,21,199,99,157,7,0.0,0.0,0.12121212121212122,0.1745930832608775,0.08874704987045808,0.914572864321608
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,23,23,184,92,147,11,0.0,0.0,0.0,0.17135861630962387,0.11164331152698768,0.7934782608695652
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,24,24,169,84,142,13,0.0,0.0,0.0,0.15344603920066896,0.11048034353392268,0.8402366863905325
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,1,1,317,159,238,15,0.0,0.0,0.13836477987421383,0.1390583820868751,0.09715918350023528,0.9526813880126183
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,3,3,246,123,192,9,0.0,0.0,0.0975609756097561,0.14687671785810408,0.08645315648277846,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,4,4,216,108,179,16,0.0,0.0,0.10185185185185185,0.1363329142457937,0.10566349377193926,0.9259259259259259
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,5,5,325,162,257,15,0.0,0.0,0.09259259259259259,0.13426062117397478,0.08877346444276125,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,6,6,177,89,138,5,0.0,0.0,0.1797752808988764,0.1858887089162844,0.08793294658229919,0.9717514124293786
